---------- Begin Simulation Statistics ----------
simSeconds                                   0.003370                       # Number of seconds simulated (Second)
simTicks                                   3369719000                       # Number of ticks simulated (Tick)
finalTick                                  5715826000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    627.67                       # Real time elapsed on the host (Second)
hostTickRate                                  5368588                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   67284092                       # Number of bytes of host memory used (Byte)
simInsts                                     44627362                       # Number of instructions simulated (Count)
simOps                                       46731813                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    71100                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      74452                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu_cluster.clk_domain.clock               250                       # Clock period in ticks (Tick)
system.cpu_cluster.cpus.numCycles            13478880                       # Number of cpu cycles simulated (Cycle)
system.cpu_cluster.cpus.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
system.cpu_cluster.cpus.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
system.cpu_cluster.cpus.instsAdded           33997630                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu_cluster.cpus.nonSpecInstsAdded         3153                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu_cluster.cpus.instsIssued          34005627                       # Number of instructions issued (Count)
system.cpu_cluster.cpus.NoReadyInst           2386310                       # No instructions ready in this cycle (Count)
system.cpu_cluster.cpus.ReadyInstMoreThanBW       191650                       # More ready instructions than available bandwidth (Count)
system.cpu_cluster.cpus.squashedInstsIssued         4465                       # Number of squashed instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsExamined       116901                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu_cluster.cpus.squashedOperandsExamined       244686                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu_cluster.cpus.squashedNonSpecRemoved          182                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu_cluster.cpus.fuBusyS                114271                       # FU busy when requested (Count)
system.cpu_cluster.cpus.fuBusyW              22503449                       # FU busy when requested (Count)
system.cpu_cluster.cpus.numIssuedDist::samples     13478880                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::mean     2.522882                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::stdev     1.937713                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.commit.totalReadyTime::52            0                       # Total time spent waiting in ROB (Count)
system.cpu_cluster.cpus.commit.totalReadyTime::total   1303297931                       # Total time spent waiting in ROB (Count)
system.cpu_cluster.cpus.commit.renameTime::0          489                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::1     23476698                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::2      3178706                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::3            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::4      6687046                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::5            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::6     11854320                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::7            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::8            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::9            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::10            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::11            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::12            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::13            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::14            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::15            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::16            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::17            6                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::18            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::19            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::20            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::21            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::22            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::23            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::24            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::25            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::26            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::27            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::28            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::29            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::30            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::31            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::32            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::33            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::34            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::35            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::36            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::37            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::38            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::39            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::40            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::41            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::42            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::43            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::44            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::45            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::46            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::47     23072998                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::48      5856275                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::49            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::50            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::51            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::52            0                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.renameTime::total     74126538                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.decodeTime::0         4596                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::1    177523280                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::2     35914699                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::3            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::4     36841487                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::5            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::6     72108590                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::7            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::8            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::9            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::10            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::11            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::12            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::13            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::14            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::15            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::16            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::17           27                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::18            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::19            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::20            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::21            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::22            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::23            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::24            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::25            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::26            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::27            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::28            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::29            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::30            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::31            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::32            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::33            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::34            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::35            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::36            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::37            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::38            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::39            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::40            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::41            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::42            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::43            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::44            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::45            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::46            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::47    103630137                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::48     37101888                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::49            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::50            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::51            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::52            0                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.decodeTime::total    463124704                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.fetchTime::0   7846449947                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::1 119169753877475                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::2 23528331765510                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::3            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::4 23237811199831                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::5            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::6 46766083961887                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::7            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::8            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::9            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::10            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::11            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::12            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::13            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::14            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::15            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::16            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::17     56377001                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::18            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::19            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::20            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::21            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::22            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::23            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::24            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::25            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::26            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::27            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::28            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::29            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::30            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::31            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::32            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::33            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::34            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::35            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::36            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::37            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::38            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::39            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::40            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::41            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::42            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::43            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::44            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::45            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::46            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::47 71844431819920                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::48 23308922061692                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::49            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::50            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::51            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::52            0                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.fetchTime::total 307863237513263                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.commit.totalTransitTimeTotal   1982452540                       # Total time from ROB till commit (Count)
system.cpu_cluster.cpus.commit.totalTransitTimeSTotal   1982452540                       # Total time from ROB till commit (Count)
system.cpu_cluster.cpus.commit.totalTransitTimeWTotal            0                       # Total time from ROB till commit (Count)
system.cpu_cluster.cpus.commit.totalInstructionTimeTotal 307865776210929                       # Total time from Fetch till commit (Count)
system.cpu_cluster.cpus.commit.totalInstructionTimeSTotal 307865776210929                       # Total time from Fetch till commit (Count)
system.cpu_cluster.cpus.commit.totalInstructionTimeWTotal            0                       # Total time from Fetch till commit (Count)
system.cpu_cluster.cpus.commit.IQTimeTotal 291176618185                       # Time spent waiting in IQ (Count)
system.cpu_cluster.cpus.commit.ROBTimeTotal   1322330612                       # Time spent waiting in ROB (Count)
system.cpu_cluster.cpus.commit.IEWTimeTotal     66646709                       # Time spent in IEW (Count)
system.cpu_cluster.cpus.commit.totalReadyTimeTotal   1303297931                       # Total time spent waiting in ROB (Count)
system.cpu_cluster.cpus.commit.renameTimeTotal     74126538                       # Time spent waiting in rename (Count)
system.cpu_cluster.cpus.commit.decodeTimeTotal    463124704                       # Time spent waiting to decode (Count)
system.cpu_cluster.cpus.commit.fetchTimeTotal 307863237513263                       # Time spent waiting to fetch (Count)
system.cpu_cluster.cpus.dcache_strong.demandHits::cpu_cluster.cpus.data      9333816                       # number of demand (read+write) hits (Count)
system.cpu_cluster.cpus.dcache_strong.demandHits::total      9333816                       # number of demand (read+write) hits (Count)
system.cpu_cluster.cpus.dcache_strong.overallHits::cpu_cluster.cpus.data      9333818                       # number of overall hits (Count)
system.cpu_cluster.cpus.dcache_strong.overallHits::total      9333818                       # number of overall hits (Count)
system.cpu_cluster.cpus.dcache_strong.demandMisses::cpu_cluster.cpus.data      1169431                       # number of demand (read+write) misses (Count)
system.cpu_cluster.cpus.dcache_strong.demandMisses::total      1169431                       # number of demand (read+write) misses (Count)
system.cpu_cluster.cpus.dcache_strong.overallMisses::cpu_cluster.cpus.data      1169432                       # number of overall misses (Count)
system.cpu_cluster.cpus.dcache_strong.overallMisses::total      1169432                       # number of overall misses (Count)
system.cpu_cluster.cpus.dcache_strong.demandMissLatency::cpu_cluster.cpus.data   9898221727                       # number of demand (read+write) miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.demandMissLatency::total   9898221727                       # number of demand (read+write) miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.overallMissLatency::cpu_cluster.cpus.data   9898221727                       # number of overall miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.overallMissLatency::total   9898221727                       # number of overall miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.demandAccesses::cpu_cluster.cpus.data     10503247                       # number of demand (read+write) accesses (Count)
system.cpu_cluster.cpus.dcache_strong.demandAccesses::total     10503247                       # number of demand (read+write) accesses (Count)
system.cpu_cluster.cpus.dcache_strong.overallAccesses::cpu_cluster.cpus.data     10503250                       # number of overall (read+write) accesses (Count)
system.cpu_cluster.cpus.dcache_strong.overallAccesses::total     10503250                       # number of overall (read+write) accesses (Count)
system.cpu_cluster.cpus.dcache_strong.demandMissRate::cpu_cluster.cpus.data     0.111340                       # miss rate for demand accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.demandMissRate::total     0.111340                       # miss rate for demand accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.overallMissRate::cpu_cluster.cpus.data     0.111340                       # miss rate for overall accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.overallMissRate::total     0.111340                       # miss rate for overall accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.demandAvgMissLatency::cpu_cluster.cpus.data  8464.134889                       # average overall miss latency in ticks ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.demandAvgMissLatency::total  8464.134889                       # average overall miss latency in ticks ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.overallAvgMissLatency::cpu_cluster.cpus.data  8464.127651                       # average overall miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.overallAvgMissLatency::total  8464.127651                       # average overall miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.blockedCycles::no_mshrs        41904                       # number of cycles access was blocked (Cycle)
system.cpu_cluster.cpus.dcache_strong.blockedCycles::no_targets      1682644                       # number of cycles access was blocked (Cycle)
system.cpu_cluster.cpus.dcache_strong.blockedCauses::no_mshrs         1687                       # number of times access was blocked (Count)
system.cpu_cluster.cpus.dcache_strong.blockedCauses::no_targets         8703                       # number of times access was blocked (Count)
system.cpu_cluster.cpus.dcache_strong.avgBlocked::no_mshrs    24.839360                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu_cluster.cpus.dcache_strong.avgBlocked::no_targets   193.340687                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu_cluster.cpus.dcache_strong.writebacks::writebacks       536288                       # number of writebacks (Count)
system.cpu_cluster.cpus.dcache_strong.writebacks::total       536288                       # number of writebacks (Count)
system.cpu_cluster.cpus.dcache_strong.demandMshrHits::cpu_cluster.cpus.data       633410                       # number of demand (read+write) MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.demandMshrHits::total       633410                       # number of demand (read+write) MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.overallMshrHits::cpu_cluster.cpus.data       633410                       # number of overall MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.overallMshrHits::total       633410                       # number of overall MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.demandMshrMisses::cpu_cluster.cpus.data       536021                       # number of demand (read+write) MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.demandMshrMisses::total       536021                       # number of demand (read+write) MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.overallMshrMisses::cpu_cluster.cpus.data       536022                       # number of overall MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.overallMshrMisses::total       536022                       # number of overall MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.demandMshrMissLatency::cpu_cluster.cpus.data   4517802738                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.demandMshrMissLatency::total   4517802738                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.overallMshrMissLatency::cpu_cluster.cpus.data   4517857988                       # number of overall MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.overallMshrMissLatency::total   4517857988                       # number of overall MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.demandMshrMissRate::cpu_cluster.cpus.data     0.051034                       # mshr miss ratio for demand accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.demandMshrMissRate::total     0.051034                       # mshr miss ratio for demand accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.overallMshrMissRate::cpu_cluster.cpus.data     0.051034                       # mshr miss ratio for overall accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.overallMshrMissRate::total     0.051034                       # mshr miss ratio for overall accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.demandAvgMshrMissLatency::cpu_cluster.cpus.data  8428.406234                       # average overall mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.demandAvgMshrMissLatency::total  8428.406234                       # average overall mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.overallAvgMshrMissLatency::cpu_cluster.cpus.data  8428.493584                       # average overall mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.overallAvgMshrMissLatency::total  8428.493584                       # average overall mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.replacements       536288                       # number of replacements (Count)
system.cpu_cluster.cpus.dcache_strong.LoadLockedReq.hits::cpu_cluster.cpus.data            1                       # number of LoadLockedReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.LoadLockedReq.hits::total            1                       # number of LoadLockedReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.LoadLockedReq.accesses::cpu_cluster.cpus.data            1                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.LoadLockedReq.accesses::total            1                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.hits::cpu_cluster.cpus.data      6769076                       # number of ReadReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.hits::total      6769076                       # number of ReadReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.misses::cpu_cluster.cpus.data      1167160                       # number of ReadReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.misses::total      1167160                       # number of ReadReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.missLatency::cpu_cluster.cpus.data   9872400500                       # number of ReadReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.ReadReq.missLatency::total   9872400500                       # number of ReadReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.ReadReq.accesses::cpu_cluster.cpus.data      7936236                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.accesses::total      7936236                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.missRate::cpu_cluster.cpus.data     0.147067                       # miss rate for ReadReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.ReadReq.missRate::total     0.147067                       # miss rate for ReadReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.ReadReq.avgMissLatency::cpu_cluster.cpus.data  8458.480842                       # average ReadReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.ReadReq.avgMissLatency::total  8458.480842                       # average ReadReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrHits::cpu_cluster.cpus.data       631796                       # number of ReadReq MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrHits::total       631796                       # number of ReadReq MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMisses::cpu_cluster.cpus.data       535364                       # number of ReadReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMisses::total       535364                       # number of ReadReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMissLatency::cpu_cluster.cpus.data   4509738250                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMissLatency::total   4509738250                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMissRate::cpu_cluster.cpus.data     0.067458                       # mshr miss rate for ReadReq accesses (Ratio)
